Timestamp,Air,Air Pess,Snow Depth,Precip
2004-08-05 03:00:00,1.789,1000.0,0.186,0.345
2004-08-05 04:00:00,1.919,1000.0,0.191,1.943
2004-08-05 05:00:00,1.698,1001.0,0.192,3.291
2004-08-05 06:00:00,1.558,1000.0,0.192,1.63
2004-08-05 07:00:00,1.556,1000.0,0.189,2.977
2004-08-05 08:00:00,1.616,1001.0,0.187,1.536
2004-08-05 09:00:00,1.58,1001.0,0.192,1.912
2004-08-05 10:00:00,2.046,1001.0,0.191,1.254
2004-08-05 11:00:00,2.852,1001.0,0.187,1.16
2004-08-05 12:00:00,3.113,1001.0,0.181,0.721
2004-08-05 13:00:00,3.168,1001.0,0.184,1.456
2004-08-05 14:00:00,3.323,1001.0,0.179,1.781
2004-08-05 15:00:00,2.889,1001.0,0.175,1.316
2004-08-05 16:00:00,2.63,1000.0,0.169,0.031
2004-08-05 17:00:00,2.639,1000.0,0.166,0.0
2004-08-05 18:00:00,1.341,1000.0,0.168,0.0
2004-08-05 19:00:00,0.132,999.0,0.169,0.0
2004-08-05 20:00:00,-0.445,999.0,0.167,0.0
2004-08-05 21:00:00,-0.361,999.0,0.165,0.0
2004-08-05 22:00:00,-0.493,999.0,0.168,0.0
2004-08-05 23:00:00,-0.779,998.0,0.167,0.0
2004-08-06 00:00:00,-0.763,998.0,0.165,0.0
2004-08-06 01:00:00,-0.868,997.0,0.167,0.0
2004-08-06 02:00:00,-0.872,996.0,0.167,0.0
2004-08-06 03:00:00,-0.914,996.0,0.172,0.093
2004-08-06 04:00:00,-0.707,995.0,0.169,0.03
2004-08-06 05:00:00,-0.68,995.0,0.164,0.002
2004-08-06 06:00:00,-0.763,995.0,0.169,0.0
2004-08-06 07:00:00,-0.379,995.0,0.172,0.032
2004-08-06 08:00:00,-0.236,995.0,0.167,0.0
2004-08-06 09:00:00,-0.339,995.0,0.165,0.0
2004-08-06 10:00:00,0.688,995.0,0.172,0.879
2004-08-06 11:00:00,2.258,994.0,0.168,0.0
2004-08-06 12:00:00,3.944,994.0,0.159,0.408
2004-08-06 13:00:00,4.885,993.0,0.16,0.218
2004-08-06 14:00:00,5.054,993.0,0.169,0.188
2004-08-06 15:00:00,4.445,993.0,0.144,0.0
2004-08-06 16:00:00,3.974,993.0,0.161,0.0
2004-08-06 17:00:00,3.278,993.0,0.171,0.0
2004-08-06 18:00:00,2.342,993.0,0.176,0.0
2004-08-06 19:00:00,1.719,993.0,0.181,0.0
2004-08-06 20:00:00,1.615,993.0,0.179,0.0
2004-08-06 21:00:00,1.494,993.0,0.179,0.0
2004-08-06 22:00:00,1.348,992.0,0.177,0.064
2004-08-06 23:00:00,1.719,992.0,0.177,0.083
2004-08-07 00:00:00,0.869,992.0,0.179,0.0
2004-08-07 01:00:00,0.268,992.0,0.183,0.0
2004-08-07 02:00:00,0.624,991.0,0.18,0.0
2004-08-07 03:00:00,0.876,991.0,0.178,0.0
2004-08-07 04:00:00,1.522,991.0,0.181,0.0
2004-08-07 05:00:00,1.297,991.0,0.177,0.0
2004-08-07 06:00:00,0.908,990.0,0.179,0.031
2004-08-07 07:00:00,0.744,991.0,0.176,0.0
2004-08-07 08:00:00,0.743,991.0,0.179,0.0
2004-08-07 09:00:00,0.795,991.0,0.18,0.0
2004-08-07 10:00:00,3.059,991.0,0.174,0.094
2004-08-07 11:00:00,3.549,991.0,0.176,0.282
2004-08-07 12:00:00,2.787,991.0,0.174,0.219
2004-08-07 13:00:00,2.259,990.0,0.182,0.0
2004-08-07 14:00:00,5.112,990.0,0.176,0.0
2004-08-07 15:00:00,5.544,990.0,0.16,0.423
2004-08-07 16:00:00,4.778,990.0,0.159,0.0
2004-08-07 17:00:00,3.861,990.0,0.165,0.373
2004-08-07 18:00:00,2.087,990.0,0.166,0.0
2004-08-07 19:00:00,1.44,990.0,0.162,0.0
2004-08-07 20:00:00,1.432,990.0,0.166,0.045
2004-08-07 21:00:00,0.99,991.0,0.162,0.101
2004-08-07 22:00:00,0.613,991.0,0.162,0.0
2004-08-07 23:00:00,0.491,991.0,0.162,0.086
2004-08-08 00:00:00,1.168,991.0,0.16,0.001
2004-08-08 01:00:00,1.668,991.0,0.167,0.188
2004-08-08 02:00:00,1.632,991.0,0.169,0.188
2004-08-08 03:00:00,1.321,990.0,0.171,0.533
2004-08-08 04:00:00,1.094,990.0,0.172,0.0
2004-08-08 05:00:00,0.558,990.0,0.159,3.792
2004-08-08 06:00:00,-0.045,990.0,0.182,3.636
2004-08-08 07:00:00,-0.072,990.0,0.184,2.163
2004-08-08 08:00:00,-0.085,991.0,0.237,1.316
2004-08-08 09:00:00,-0.069,991.0,0.232,1.41
2004-08-08 10:00:00,0.034,992.0,0.238,0.407
2004-08-08 11:00:00,0.126,992.0,0.23,0.063
2004-08-08 12:00:00,0.557,993.0,0.222,0.251
2004-08-08 13:00:00,1.474,993.0,0.21,0.0
2004-08-08 14:00:00,4.091,992.0,0.199,0.0
2004-08-08 15:00:00,4.535,993.0,0.166,0.737
2004-08-08 16:00:00,4.848,993.0,0.18,0.175
2004-08-08 17:00:00,4.501,994.0,0.186,0.438
2004-08-08 18:00:00,2.462,994.0,0.185,0.0
2004-08-08 19:00:00,2.421,995.0,0.183,0.0
2004-08-08 20:00:00,2.438,996.0,0.183,0.219
2004-08-08 21:00:00,3.718,996.0,0.185,0.0
2004-08-08 22:00:00,4.015,996.0,0.187,0.215
2004-08-08 23:00:00,3.575,996.0,0.179,0.158
2004-08-09 00:00:00,3.274,997.0,0.182,0.0
2004-08-09 01:00:00,1.187,997.0,0.19,0.0
2004-08-09 02:00:00,0.079,997.0,0.19,0.111
2004-08-09 03:00:00,-0.069,997.0,0.19,0.0
2004-08-09 04:00:00,-1.326,997.0,0.193,0.0
2004-08-09 05:00:00,-1.759,997.0,0.192,0.0
2004-08-09 06:00:00,-2.012,997.0,0.192,0.0
2004-08-09 07:00:00,-1.857,997.0,0.193,0.0
2004-08-09 08:00:00,-2.038,997.0,0.193,0.026
2004-08-09 09:00:00,-2.036,997.0,0.191,0.093
2004-08-09 10:00:00,-1.8,997.0,0.183,0.0
2004-08-09 11:00:00,-1.197,997.0,0.191,0.219
2004-08-09 12:00:00,-0.508,997.0,0.189,0.031
2004-08-09 13:00:00,-1.088,997.0,0.19,0.088
2004-08-09 14:00:00,0.893,996.0,0.186,0.0
2004-08-09 15:00:00,3.627,996.0,0.186,0.075
2004-08-09 16:00:00,2.648,996.0,0.188,0.282
2004-08-09 17:00:00,2.226,995.0,0.186,0.219
2004-08-09 18:00:00,1.259,995.0,0.189,0.219
2004-08-09 19:00:00,1.186,994.0,0.188,0.0
2004-08-09 20:00:00,0.866,993.0,0.193,0.094
2004-08-09 21:00:00,0.919,991.0,0.191,0.47
2004-08-09 22:00:00,0.372,991.0,0.198,3.385
2004-08-09 23:00:00,-0.066,992.0,0.234,5.735
2004-08-10 00:00:00,-0.05,991.0,0.269,6.488
2004-08-10 01:00:00,-0.338,991.0,0.28,2.445
2004-08-10 02:00:00,-0.271,992.0,0.312,1.504
2004-08-10 03:00:00,-0.052,992.0,0.334,0.752
2004-08-10 04:00:00,-0.096,992.0,0.337,1.034
2004-08-10 05:00:00,-0.208,992.0,0.351,0.846
2004-08-10 06:00:00,-0.444,992.0,0.352,0.376
2004-08-10 07:00:00,-0.769,992.0,0.35,0.752
2004-08-10 08:00:00,-1.129,992.0,0.362,1.128
2004-08-10 09:00:00,-1.155,992.0,0.392,1.912
2004-08-10 10:00:00,-0.601,991.0,0.408,2.006
2004-08-10 11:00:00,-0.241,991.0,0.418,2.166
2004-08-10 12:00:00,0.069,992.0,0.458,0.686
2004-08-10 13:00:00,0.185,993.0,0.458,0.313
2004-08-10 14:00:00,0.077,993.0,0.458,0.784
2004-08-10 15:00:00,0.213,994.0,0.452,0.658
2004-08-10 16:00:00,-0.129,994.0,0.453,1.63
2004-08-10 17:00:00,-0.483,994.0,0.451,0.324
2004-08-10 18:00:00,-0.79,995.0,0.45,0.036
2004-08-10 19:00:00,-1.44,995.0,0.45,1.175
2004-08-10 20:00:00,-1.871,995.0,0.469,0.345
2004-08-10 21:00:00,-2.107,994.0,0.462,0.0
2004-08-10 22:00:00,-2.149,994.0,0.438,0.0
2004-08-10 23:00:00,-2.317,993.0,0.508,1.191
2004-08-11 00:00:00,-2.258,992.0,0.524,1.262
2004-08-11 01:00:00,-2.311,991.0,0.543,1.542
2004-08-11 02:00:00,-2.385,990.0,0.586,2.183
2004-08-11 03:00:00,-2.439,989.0,0.6,1.585
2004-08-11 04:00:00,-2.43,989.0,0.645,2.613
2004-08-11 05:00:00,-1.857,990.0,0.655,0.502
2004-08-11 06:00:00,-1.104,990.0,0.643,0.282
2004-08-11 07:00:00,-1.354,992.0,0.631,0.339
2004-08-11 08:00:00,-1.8,993.0,0.648,0.663
2004-08-11 09:00:00,-1.806,994.0,0.658,0.024
2004-08-11 10:00:00,-1.178,995.0,0.645,5.213
2004-08-11 11:00:00,-0.462,995.0,0.641,0.0
2004-08-11 12:00:00,-0.288,996.0,0.641,0.095
2004-08-11 13:00:00,-0.012,995.0,0.623,1.222
2004-08-11 14:00:00,-0.054,995.0,0.648,2.257
2004-08-11 15:00:00,-0.026,994.0,0.717,2.257
2004-08-11 16:00:00,-0.004,994.0,0.776,3.385
2004-08-11 17:00:00,0.114,993.0,0.803,6.018
2004-08-11 18:00:00,0.234,993.0,0.792,2.351
2004-08-11 19:00:00,0.064,994.0,0.781,5.171
2004-08-11 20:00:00,0.596,995.0,0.774,4.67
2004-08-11 21:00:00,1.052,995.0,0.761,3.04
2004-08-11 22:00:00,1.261,995.0,0.748,4.451
2004-08-11 23:00:00,1.926,996.0,0.722,1.348
2004-08-12 00:00:00,2.405,995.0,0.706,2.069
2004-08-12 01:00:00,1.841,995.0,0.712,5.359
2004-08-12 02:00:00,2.099,995.0,0.696,5.83
2004-08-12 03:00:00,2.864,994.0,0.685,8.02
2004-08-12 04:00:00,3.706,994.0,0.664,8.18
2004-08-12 05:00:00,3.939,994.0,0.613,9.28
2004-08-12 06:00:00,4.228,994.0,0.598,6.895
2004-08-12 07:00:00,4.212,994.0,0.577,5.955
2004-08-12 08:00:00,4.445,996.0,0.523,6.394
2004-08-12 09:00:00,4.546,997.0,0.496,2.131
2004-08-12 10:00:00,4.436,997.0,0.489,2.288
2004-08-12 11:00:00,3.891,998.0,0.493,3.73
2004-08-12 12:00:00,4.153,998.0,0.455,1.63
2004-08-12 13:00:00,3.865,998.0,0.46,2.061
2004-08-12 14:00:00,2.979,997.0,0.463,6.16
2004-08-12 15:00:00,2.66,996.0,0.465,5.06
2004-08-12 16:00:00,2.234,996.0,0.452,6.949
2004-08-12 17:00:00,2.389,996.0,0.452,6.894
2004-08-12 18:00:00,2.017,996.0,0.443,5.031
2004-08-12 19:00:00,2.305,995.0,0.447,4.985
2004-08-12 20:00:00,1.924,994.0,0.444,8.12
2004-08-12 21:00:00,1.662,994.0,0.436,6.739
2004-08-12 22:00:00,1.687,992.0,0.444,9.97
2004-08-12 23:00:00,2.196,992.0,0.44,10.56
2004-08-13 00:00:00,3.157,991.0,0.441,8.59
2004-08-13 01:00:00,3.017,991.0,0.44,10.78
2004-08-13 02:00:00,2.096,992.0,0.449,7.3
2004-08-13 03:00:00,2.704,992.0,0.449,2.068
2004-08-13 04:00:00,2.533,993.0,0.447,1.222
2004-08-13 05:00:00,2.389,994.0,0.445,0.157
2004-08-13 06:00:00,2.068,995.0,0.441,0.031
2004-08-13 07:00:00,1.909,996.0,0.433,0.0
2004-08-13 08:00:00,1.764,997.0,0.437,0.125
2004-08-13 09:00:00,0.998,998.0,0.442,4.419
2004-08-13 10:00:00,0.677,999.0,0.435,0.0
2004-08-13 11:00:00,2.041,999.0,0.428,0.0
2004-08-13 12:00:00,1.734,1000.0,0.429,0.376
2004-08-13 13:00:00,2.104,999.0,0.427,0.0
2004-08-13 14:00:00,2.327,999.0,0.426,0.677
2004-08-13 15:00:00,1.456,998.0,0.426,0.572
2004-08-13 16:00:00,0.425,998.0,0.431,0.0
2004-08-13 17:00:00,0.06,999.0,0.447,1.504
2004-08-13 18:00:00,0.244,999.0,0.464,1.513
2004-08-13 19:00:00,0.111,999.0,0.483,1.923
2004-08-13 20:00:00,0.085,1000.0,0.491,0.692
2004-08-13 21:00:00,0.213,1000.0,0.494,0.846
2004-08-13 22:00:00,0.334,999.0,0.483,0.0
2004-08-13 23:00:00,0.341,999.0,0.491,1.066
2004-08-14 00:00:00,0.321,999.0,0.492,0.0
2004-08-14 01:00:00,0.247,999.0,0.497,2.163
2004-08-14 02:00:00,0.113,999.0,0.509,2.413
2004-08-14 03:00:00,0.087,998.0,0.532,2.539
2004-08-14 04:00:00,0.127,996.0,0.574,1.943
2004-08-14 05:00:00,0.111,995.0,0.598,2.57
2004-08-14 06:00:00,0.279,995.0,0.599,4.106
2004-08-14 07:00:00,0.746,995.0,0.587,7.99
2004-08-14 08:00:00,0.381,996.0,0.563,5.391
2004-08-14 09:00:00,0.67,995.0,0.576,4.388
2004-08-14 10:00:00,0.472,993.0,0.574,4.733
2004-08-14 11:00:00,0.743,992.0,0.572,3.542
2004-08-14 12:00:00,0.634,991.0,0.567,2.695
2004-08-14 13:00:00,0.327,990.0,0.554,4.451
2004-08-14 14:00:00,0.296,988.0,0.561,4.67
2004-08-14 15:00:00,0.47,987.0,0.563,6.112
2004-08-14 16:00:00,0.927,986.0,0.565,3.322
2004-08-14 17:00:00,0.698,985.0,0.564,6.206
2004-08-14 18:00:00,1.209,985.0,0.565,6.112
2004-08-14 19:00:00,2.821,985.0,0.557,4.544
2004-08-14 20:00:00,2.539,985.0,0.558,3.26
2004-08-14 21:00:00,1.985,984.0,0.552,1.097
2004-08-14 22:00:00,1.823,984.0,0.548,1.536
2004-08-14 23:00:00,1.425,984.0,0.546,0.376
2004-08-15 00:00:00,1.596,983.0,0.546,0.0
2004-08-15 01:00:00,1.583,983.0,0.547,0.282
2004-08-15 02:00:00,1.834,982.0,0.541,0.0
2004-08-15 03:00:00,1.343,982.0,0.542,0.0
2004-08-15 04:00:00,0.907,982.0,0.543,0.0
2004-08-15 05:00:00,0.549,982.0,0.543,0.0
2004-08-15 06:00:00,0.199,982.0,0.543,0.0
2004-08-15 07:00:00,-0.223,983.0,0.538,0.0
2004-08-15 08:00:00,-1.555,984.0,0.527,0.376
2004-08-15 09:00:00,-2.92,985.0,0.59,1.41
2004-08-15 10:00:00,-3.332,986.0,0.587,0.0
2004-08-15 11:00:00,-3.594,987.0,0.617,0.0
2004-08-15 12:00:00,-2.179,987.0,0.621,0.0
2004-08-15 13:00:00,-2.068,987.0,0.621,0.0
2004-08-15 14:00:00,-2.397,988.0,0.619,0.846
2004-08-15 15:00:00,-1.055,988.0,0.612,0.313
2004-08-15 16:00:00,-1.67,988.0,0.614,0.376
2004-08-15 17:00:00,-2.799,989.0,0.62,1.128
2004-08-15 18:00:00,-4.174,990.0,0.642,0.376
2004-08-15 19:00:00,-4.67,991.0,0.674,0.69
2004-08-15 20:00:00,-4.764,992.0,0.687,0.533
2004-08-15 21:00:00,-4.987,993.0,0.681,0.0
2004-08-15 22:00:00,-4.601,994.0,0.665,0.0
2004-08-15 23:00:00,-4.521,995.0,0.674,0.192
2004-08-16 00:00:00,-4.69,996.0,0.669,0.116
2004-08-16 01:00:00,-4.468,997.0,0.663,0.0
2004-08-16 02:00:00,-4.584,998.0,0.662,0.0
2004-08-16 03:00:00,-6.878,998.0,0.661,0.0
2004-08-16 04:00:00,-6.972,999.0,0.655,0.0
2004-08-16 05:00:00,-7.39,999.0,0.655,0.0
2004-08-16 06:00:00,-6.606,1000.0,0.656,0.0
2004-08-16 07:00:00,-5.343,1001.0,0.65,0.376
2004-08-16 08:00:00,-4.775,1002.0,0.643,0.0
2004-08-16 09:00:00,-3.838,1003.0,0.639,0.0
2004-08-16 10:00:00,-2.908,1003.0,0.632,0.094
2004-08-16 11:00:00,-1.618,1004.0,0.63,0.282
2004-08-16 12:00:00,-3.526,1004.0,0.628,0.0
2004-08-16 13:00:00,-4.141,1004.0,0.624,0.153
2004-08-16 14:00:00,-3.271,1004.0,0.622,0.059
2004-08-16 15:00:00,-0.864,1004.0,0.613,0.0
2004-08-16 16:00:00,-0.818,1004.0,0.624,0.0
2004-08-16 17:00:00,-1.48,1005.0,0.626,0.378
2004-08-16 18:00:00,-3.58,1005.0,0.623,0.0
2004-08-16 19:00:00,-5.442,1005.0,0.63,0.0
2004-08-16 20:00:00,-5.782,1006.0,0.63,0.0
2004-08-16 21:00:00,-4.808,1007.0,0.627,0.031
2004-08-16 22:00:00,-3.121,1007.0,0.629,0.096
2004-08-16 23:00:00,-3.737,1007.0,0.623,0.006
2004-08-17 00:00:00,-4.84,1008.0,0.622,0.0
2004-08-17 01:00:00,-3.823,1008.0,0.622,0.345
2004-08-17 02:00:00,-2.604,1008.0,0.616,0.0
2004-08-17 03:00:00,-0.856,1009.0,0.614,0.376
2004-08-17 04:00:00,-1.135,1009.0,0.616,0.0
2004-08-17 05:00:00,-1.543,1010.0,0.617,0.345
2004-08-17 06:00:00,-1.846,1010.0,0.611,0.0
2004-08-17 07:00:00,-0.632,1011.0,0.611,0.0
2004-08-17 08:00:00,-0.277,1011.0,0.589,0.0
2004-08-17 09:00:00,0.035,1012.0,0.593,0.0
2004-08-17 10:00:00,0.324,1012.0,0.586,0.0
2004-08-17 11:00:00,0.769,1012.0,0.589,0.345
2004-08-17 12:00:00,1.233,1012.0,0.594,0.0
2004-08-17 13:00:00,1.765,1012.0,0.589,0.0
2004-08-17 14:00:00,2.205,1012.0,0.59,0.282
2004-08-17 15:00:00,2.899,1012.0,0.586,0.0
2004-08-17 16:00:00,2.999,1012.0,0.579,0.0
2004-08-17 17:00:00,2.714,1012.0,0.578,0.0
2004-08-17 18:00:00,2.486,1012.0,0.568,0.0
2004-08-17 19:00:00,2.374,1012.0,0.581,0.0
2004-08-17 20:00:00,2.578,1012.0,0.581,0.0
2004-08-17 21:00:00,2.718,1012.0,0.583,0.063
2004-08-17 22:00:00,3.062,1012.0,0.582,0.0
2004-08-17 23:00:00,3.069,1012.0,0.581,0.0
2004-08-18 00:00:00,2.989,1011.0,0.576,0.47
2004-08-18 01:00:00,3.085,1011.0,0.581,0.0
2004-08-18 02:00:00,2.94,1010.0,0.583,0.0
2004-08-18 03:00:00,2.819,1010.0,0.579,0.0
2004-08-18 04:00:00,2.432,1010.0,0.573,0.0
2004-08-18 05:00:00,2.328,1010.0,0.575,0.0
2004-08-18 06:00:00,2.186,1010.0,0.572,1.128
2004-08-18 07:00:00,1.924,1011.0,0.57,0.0
2004-08-18 08:00:00,1.743,1011.0,0.569,0.0
2004-08-18 09:00:00,1.571,1011.0,0.571,0.031
2004-08-18 10:00:00,2.578,1011.0,0.562,0.0
2004-08-18 11:00:00,2.78,1011.0,0.567,0.752
2004-08-18 12:00:00,2.762,1010.0,0.566,0.0
2004-08-18 13:00:00,3.166,1010.0,0.565,0.0
2004-08-18 14:00:00,3.267,1009.0,0.564,0.0
2004-08-18 15:00:00,3.675,1009.0,0.559,0.0
2004-08-18 16:00:00,4.309,1009.0,0.565,0.0
2004-08-18 17:00:00,3.026,1009.0,0.568,0.0
2004-08-18 18:00:00,0.888,1009.0,0.568,0.0
2004-08-18 19:00:00,-1.509,1010.0,0.569,0.0
2004-08-18 20:00:00,-1.595,1010.0,0.57,0.0
2004-08-18 21:00:00,-1.965,1010.0,0.571,0.0
2004-08-18 22:00:00,-1.793,1010.0,0.57,0.0
2004-08-18 23:00:00,-1.779,1009.0,0.57,0.0
2004-08-19 00:00:00,-1.068,1009.0,0.57,0.0
2004-08-19 01:00:00,-1.721,1009.0,0.564,0.0
2004-08-19 02:00:00,-1.499,1009.0,0.565,0.0
2004-08-19 03:00:00,-2.661,1009.0,0.573,0.0
2004-08-19 04:00:00,-2.431,1009.0,0.569,0.0
2004-08-19 05:00:00,-2.496,1008.0,0.568,0.0
2004-08-19 06:00:00,-1.535,1008.0,0.568,0.0
2004-08-19 07:00:00,-1.608,1008.0,0.571,0.013
2004-08-19 08:00:00,-1.527,1009.0,0.564,0.0
2004-08-19 09:00:00,-1.112,1009.0,0.569,0.03
2004-08-19 10:00:00,1.175,1009.0,0.554,0.0
2004-08-19 11:00:00,2.49,1009.0,0.562,0.0
2004-08-19 12:00:00,1.567,1009.0,0.565,0.0
2004-08-19 13:00:00,1.847,1008.0,0.557,0.341
2004-08-19 14:00:00,1.57,1008.0,0.568,0.031
2004-08-19 15:00:00,3.386,1008.0,0.553,0.0
2004-08-19 16:00:00,6.082,1008.0,0.556,0.439
2004-08-19 17:00:00,3.034,1008.0,0.56,0.0
2004-08-19 18:00:00,1.699,1008.0,0.566,0.0
2004-08-19 19:00:00,0.231,1008.0,0.561,0.0
2004-08-19 20:00:00,-0.293,1008.0,0.568,0.0
2004-08-19 21:00:00,-0.249,1008.0,0.56,0.002
2004-08-19 22:00:00,-0.472,1009.0,0.558,0.0
2004-08-19 23:00:00,-0.516,1008.0,0.562,0.0
2004-08-20 00:00:00,-0.148,1008.0,0.564,0.0
2004-08-20 01:00:00,-0.679,1008.0,0.568,0.0
2004-08-20 02:00:00,-0.321,1008.0,0.561,0.004
2004-08-20 03:00:00,0.004,1008.0,0.562,0.0
2004-08-20 04:00:00,-0.773,1008.0,0.565,0.0
2004-08-20 05:00:00,-1.12,1008.0,0.563,0.0
2004-08-20 06:00:00,-0.651,1008.0,0.564,0.045
2004-08-20 07:00:00,-0.033,1008.0,0.56,0.137
2004-08-20 08:00:00,-0.132,1008.0,0.563,0.196
2004-08-20 09:00:00,1.596,1008.0,0.557,0.122
2004-08-20 10:00:00,4.357,1008.0,0.539,0.0
2004-08-20 11:00:00,7.22,1008.0,0.556,0.295
2004-08-20 12:00:00,6.127,1008.0,0.545,0.419
2004-08-20 13:00:00,6.774,1008.0,0.551,0.28
2004-08-20 14:00:00,6.138,1007.0,0.551,0.0
2004-08-20 15:00:00,6.396,1007.0,0.548,0.125
2004-08-20 16:00:00,5.627,1007.0,0.552,0.063
2004-08-20 17:00:00,4.185,1007.0,0.548,0.188
2004-08-20 18:00:00,3.222,1008.0,0.551,0.0
2004-08-20 19:00:00,1.293,1008.0,0.553,0.0
2004-08-20 20:00:00,0.162,1008.0,0.551,0.0
2004-08-20 21:00:00,-0.213,1008.0,0.556,0.0
2004-08-20 22:00:00,0.529,1008.0,0.551,0.0
2004-08-20 23:00:00,-0.391,1008.0,0.557,0.021
2004-08-21 00:00:00,-0.627,1008.0,0.551,0.0
2004-08-21 01:00:00,-0.385,1008.0,0.555,0.0
2004-08-21 02:00:00,-0.484,1008.0,0.557,0.0
2004-08-21 03:00:00,-1.279,1007.0,0.547,0.0
2004-08-21 04:00:00,-1.82,1007.0,0.558,0.0
2004-08-21 05:00:00,-1.923,1007.0,0.552,0.0
2004-08-21 06:00:00,-1.812,1007.0,0.551,0.0
2004-08-21 07:00:00,-2.343,1007.0,0.548,0.107
2004-08-21 08:00:00,-1.065,1007.0,0.554,0.0
2004-08-21 09:00:00,1.76,1007.0,0.553,0.22
2004-08-21 10:00:00,4.171,1007.0,0.547,0.282
2004-08-21 11:00:00,5.556,1007.0,0.544,0.0
2004-08-21 12:00:00,6.114,1006.0,0.545,0.717
2004-08-21 13:00:00,5.942,1006.0,0.548,0.0
2004-08-21 14:00:00,5.293,1005.0,0.547,0.117
2004-08-21 15:00:00,3.056,1005.0,0.55,0.0
2004-08-21 16:00:00,2.725,1005.0,0.55,0.0
2004-08-21 17:00:00,2.364,1005.0,0.552,1.003
2004-08-21 18:00:00,1.518,1004.0,0.554,0.0
2004-08-21 19:00:00,1.263,1004.0,0.549,0.0
2004-08-21 20:00:00,0.991,1003.0,0.548,0.917
2004-08-21 21:00:00,0.361,1003.0,0.549,1.343
2004-08-21 22:00:00,0.401,1002.0,0.557,2.367
2004-08-21 23:00:00,1.845,1001.0,0.556,3.467
2004-08-22 00:00:00,2.179,1001.0,0.558,3.166
2004-08-22 01:00:00,1.84,999.0,0.56,6.833
2004-08-22 02:00:00,1.583,997.0,0.553,7.74
2004-08-22 03:00:00,1.765,996.0,0.564,12.85
2004-08-22 04:00:00,3.465,995.0,0.575,9.56
2004-08-22 05:00:00,2.927,994.0,0.57,9.5
2004-08-22 06:00:00,3.294,992.0,0.579,10.75
2004-08-22 07:00:00,3.09,993.0,0.583,11.38
2004-08-22 08:00:00,3.628,993.0,0.578,2.1
2004-08-22 09:00:00,2.951,993.0,0.573,7.11
2004-08-22 10:00:00,2.421,992.0,0.575,3.855
2004-08-22 11:00:00,2.343,992.0,0.575,0.0
2004-08-22 12:00:00,1.541,992.0,0.594,9.15
2004-08-22 13:00:00,0.657,991.0,0.593,3.04
2004-08-22 14:00:00,1.101,991.0,0.594,1.912
2004-08-22 15:00:00,0.687,990.0,0.615,2.194
2004-08-22 16:00:00,0.29,991.0,0.623,1.316
2004-08-22 17:00:00,-0.363,991.0,0.635,0.94
2004-08-22 18:00:00,-1.39,992.0,0.632,2.1
2004-08-22 19:00:00,-1.994,994.0,0.653,0.47
2004-08-22 20:00:00,-2.33,994.0,0.671,0.627
2004-08-22 21:00:00,-2.478,995.0,0.675,0.0
2004-08-22 22:00:00,-2.618,996.0,0.669,0.0
2004-08-22 23:00:00,-2.955,997.0,0.668,0.768
2004-08-23 00:00:00,-3.557,998.0,0.672,0.0
2004-08-23 01:00:00,-3.095,999.0,0.663,0.374
2004-08-23 02:00:00,-4.096,1000.0,0.661,0.003
2004-08-23 03:00:00,-4.626,1000.0,0.663,0.0
2004-08-23 04:00:00,-4.414,1001.0,0.671,0.031
2004-08-23 05:00:00,-3.923,1002.0,0.655,0.007
2004-08-23 06:00:00,-3.839,1003.0,0.668,0.171
2004-08-23 07:00:00,-4.005,1004.0,0.66,0.0
2004-08-23 08:00:00,-4.263,1005.0,0.638,0.377
2004-08-23 09:00:00,-4.012,1006.0,0.655,0.0
2004-08-23 10:00:00,-3.392,1006.0,0.649,0.0
2004-08-23 11:00:00,-2.491,1007.0,0.645,0.344
2004-08-23 12:00:00,-1.285,1008.0,0.646,0.0
2004-08-23 13:00:00,-0.869,1008.0,0.647,1.178
2004-08-23 14:00:00,-0.257,1008.0,0.647,0.0
2004-08-23 15:00:00,-0.216,1008.0,0.653,0.0
2004-08-23 16:00:00,-0.48,1008.0,0.646,0.94
2004-08-23 17:00:00,-1.038,1009.0,0.664,0.0
2004-08-23 18:00:00,-2.016,1010.0,0.657,0.0
2004-08-23 19:00:00,-2.774,1010.0,0.655,0.224
2004-08-23 20:00:00,-2.619,1010.0,0.662,0.0
2004-08-23 21:00:00,-2.924,1011.0,0.662,0.0
2004-08-23 22:00:00,-3.219,1011.0,0.661,0.0
2004-08-23 23:00:00,-3.194,1012.0,0.662,0.0
2004-08-24 00:00:00,-3.43,1012.0,0.66,0.107
2004-08-24 01:00:00,-3.565,1012.0,0.659,0.0
2004-08-24 02:00:00,-3.714,1013.0,0.642,0.125
2004-08-24 03:00:00,-3.751,1013.0,0.657,0.253
2004-08-24 04:00:00,-3.763,1013.0,0.653,0.0
2004-08-24 05:00:00,-3.746,1013.0,0.648,0.0
2004-08-24 06:00:00,-3.737,1013.0,0.641,0.408
2004-08-24 07:00:00,-3.715,1014.0,0.623,0.0
2004-08-24 08:00:00,-3.762,1015.0,0.621,0.972
2004-08-24 09:00:00,-3.47,1015.0,0.614,0.0
2004-08-24 10:00:00,-1.937,1015.0,0.605,0.0
2004-08-24 11:00:00,-1.827,1016.0,0.609,1.285
2004-08-24 12:00:00,-1.839,1016.0,0.61,0.0
2004-08-24 13:00:00,-1.25,1016.0,0.61,1.721
2004-08-24 14:00:00,-0.684,1016.0,0.609,0.364
